Date, Open , High , Low , Close , Adj_Close , Volume 
14/05/2020, 52.00 , 53.56 , 50.93 , 53.56 , 53.56 ," 205,233,000.00 "
15/05/2020, 52.69 , 53.67 , 52.44 , 53.28 , 53.28 ," 157,776,000.00 "
18/05/2020, 55.19 , 55.65 , 53.59 , 54.24 , 54.24 ," 174,987,000.00 "
19/05/2020, 54.34 , 54.80 , 53.74 , 53.87 , 53.87 ," 144,547,500.00 "
20/05/2020, 54.70 , 55.07 , 54.12 , 54.37 , 54.37 ," 109,639,500.00 "
21/05/2020, 54.40 , 55.50 , 53.07 , 55.17 , 55.17 ," 183,819,000.00 "
22/05/2020, 54.81 , 55.45 , 54.13 , 54.46 , 54.46 ," 149,812,500.00 "
26/05/2020, 55.63 , 55.64 , 54.38 , 54.59 , 54.59 ," 121,345,500.00 "
27/05/2020, 54.72 , 55.18 , 52.33 , 54.68 , 54.68 ," 173,242,500.00 "
28/05/2020, 54.23 , 54.98 , 53.45 , 53.72 , 53.72 ," 108,834,000.00 "
29/05/2020, 53.92 , 55.67 , 53.61 , 55.67 , 55.67 ," 176,467,500.00 "
01/06/2020, 57.20 , 59.93 , 56.94 , 59.87 , 59.87 ," 224,092,500.00 "
02/06/2020, 59.65 , 60.58 , 58.07 , 58.77 , 58.77 ," 203,484,000.00 "
03/06/2020, 59.21 , 59.86 , 58.67 , 58.86 , 58.86 ," 119,242,500.00 "
04/06/2020, 59.33 , 59.72 , 57.23 , 57.63 , 57.63 ," 133,315,500.00 "
05/06/2020, 58.52 , 59.10 , 57.75 , 59.04 , 59.04 ," 117,178,500.00 "
08/06/2020, 61.27 , 63.33 , 60.61 , 63.33 , 63.33 ," 212,620,500.00 "
09/06/2020, 62.67 , 63.63 , 61.60 , 62.71 , 62.71 ," 170,823,000.00 "
10/06/2020, 66.13 , 68.50 , 65.50 , 68.34 , 68.34 ," 278,451,000.00 "
11/06/2020, 66.01 , 67.93 , 64.80 , 64.86 , 64.86 ," 238,747,500.00 "
12/06/2020, 65.33 , 65.87 , 60.84 , 62.35 , 62.35 ," 251,451,000.00 "
15/06/2020, 61.19 , 66.59 , 60.57 , 66.06 , 66.06 ," 235,458,000.00 "
16/06/2020, 67.46 , 67.53 , 64.16 , 65.48 , 65.48 ," 210,766,500.00 "
17/06/2020, 65.85 , 67.00 , 65.50 , 66.12 , 66.12 ," 148,362,000.00 "
18/06/2020, 66.87 , 67.95 , 66.30 , 66.93 , 66.93 ," 146,278,500.00 "
19/06/2020, 67.52 , 67.73 , 66.09 , 66.73 , 66.73 ," 130,195,500.00 "
22/06/2020, 66.66 , 67.26 , 66.00 , 66.29 , 66.29 ," 95,436,000.00 "
23/06/2020, 66.59 , 67.47 , 66.27 , 66.79 , 66.79 ," 95,479,500.00 "
24/06/2020, 66.27 , 66.73 , 63.54 , 64.06 , 64.06 ," 164,394,000.00 "
25/06/2020, 63.62 , 65.73 , 62.48 , 65.73 , 65.73 ," 138,817,500.00 "
26/06/2020, 66.32 , 66.33 , 63.66 , 63.98 , 63.98 ," 132,823,500.00 "
29/06/2020, 64.60 , 67.33 , 63.23 , 67.29 , 67.29 ," 135,396,000.00 "
30/06/2020, 67.10 , 72.51 , 66.92 , 71.99 , 71.99 ," 253,777,500.00 "
01/07/2020, 72.20 , 75.69 , 72.03 , 74.64 , 74.64 ," 199,903,500.00 "
02/07/2020, 81.43 , 81.87 , 79.04 , 80.58 , 80.58 ," 258,751,500.00 "
06/07/2020, 85.11 , 91.85 , 84.40 , 91.44 , 91.44 ," 308,548,500.00 "
07/07/2020, 93.67 , 95.30 , 89.11 , 92.66 , 92.66 ," 322,345,500.00 "
08/07/2020, 93.67 , 94.48 , 87.42 , 91.06 , 91.06 ," 244,669,500.00 "
09/07/2020, 93.13 , 93.90 , 90.09 , 92.95 , 92.95 ," 175,764,000.00 "
10/07/2020, 93.07 , 103.26 , 91.73 , 102.98 , 102.98 ," 350,064,000.00 "
13/07/2020, 110.60 , 119.67 , 98.07 , 99.80 , 99.80 ," 584,781,000.00 "
14/07/2020, 103.73 , 106.00 , 95.40 , 101.12 , 101.12 ," 351,271,500.00 "
15/07/2020, 102.87 , 103.33 , 97.13 , 103.07 , 103.07 ," 245,517,000.00 "
16/07/2020, 98.48 , 102.11 , 97.73 , 100.04 , 100.04 ," 214,512,000.00 "
17/07/2020, 100.90 , 102.50 , 99.33 , 100.06 , 100.06 ," 139,950,000.00 "
20/07/2020, 101.27 , 110.00 , 99.20 , 109.53 , 109.53 ," 256,821,000.00 "
21/07/2020, 109.33 , 111.67 , 103.87 , 104.56 , 104.56 ," 241,608,000.00 "
22/07/2020, 106.60 , 108.43 , 104.13 , 106.16 , 106.16 ," 212,416,500.00 "
23/07/2020, 111.93 , 112.60 , 98.72 , 100.87 , 100.87 ," 364,927,500.00 "
24/07/2020, 94.40 , 97.67 , 91.10 , 94.47 , 94.47 ," 290,949,000.00 "
27/07/2020, 95.67 , 103.20 , 94.20 , 102.64 , 102.64 ," 240,730,500.00 "
28/07/2020, 100.27 , 104.31 , 98.29 , 98.43 , 98.43 ," 237,130,500.00 "
29/07/2020, 100.07 , 102.32 , 99.13 , 99.94 , 99.94 ," 141,403,500.00 "
30/07/2020, 99.20 , 100.88 , 98.07 , 99.17 , 99.17 ," 114,315,000.00 "
31/07/2020, 101.00 , 101.14 , 94.73 , 95.38 , 95.38 ," 183,123,000.00 "
03/08/2020, 96.61 , 100.65 , 96.29 , 99.00 , 99.00 ," 132,139,500.00 "
04/08/2020, 99.67 , 101.83 , 97.47 , 99.13 , 99.13 ," 126,225,000.00 "
05/08/2020, 99.53 , 99.99 , 97.89 , 99.00 , 99.00 ," 74,217,000.00 "
06/08/2020, 99.39 , 101.15 , 98.48 , 99.31 , 99.31 ," 89,884,500.00 "
07/08/2020, 99.97 , 99.98 , 94.33 , 96.85 , 96.85 ," 133,446,000.00 "
10/08/2020, 96.53 , 97.17 , 92.39 , 94.57 , 94.57 ," 112,834,500.00 "
11/08/2020, 93.07 , 94.67 , 91.00 , 91.63 , 91.63 ," 129,387,000.00 "
12/08/2020, 98.00 , 105.67 , 95.67 , 103.65 , 103.65 ," 327,441,000.00 "
13/08/2020, 107.40 , 110.08 , 104.48 , 108.07 , 108.07 ," 306,379,500.00 "
14/08/2020, 111.00 , 111.25 , 108.44 , 110.05 , 110.05 ," 188,664,000.00 "
17/08/2020, 111.80 , 123.06 , 111.52 , 122.38 , 122.38 ," 303,634,500.00 "
18/08/2020, 126.60 , 128.26 , 123.01 , 125.81 , 125.81 ," 247,117,500.00 "
19/08/2020, 124.33 , 127.40 , 122.75 , 125.24 , 125.24 ," 183,079,500.00 "
20/08/2020, 124.05 , 134.80 , 123.80 , 133.46 , 133.46 ," 309,177,000.00 "
21/08/2020, 136.32 , 139.70 , 135.00 , 136.67 , 136.67 ," 322,344,000.00 "
24/08/2020, 141.75 , 141.93 , 128.50 , 134.28 , 134.28 ," 300,954,000.00 "
25/08/2020, 131.66 , 135.20 , 131.20 , 134.89 , 134.89 ," 159,883,500.00 "
26/08/2020, 137.33 , 144.40 , 136.91 , 143.54 , 143.54 ," 213,591,000.00 "
27/08/2020, 145.36 , 153.04 , 142.83 , 149.25 , 149.25 ," 355,395,000.00 "
28/08/2020, 153.01 , 154.57 , 145.77 , 147.56 , 147.56 ," 301,218,000.00 "
31/08/2020, 148.20 , 166.71 , 146.70 , 166.11 , 166.11 ," 355,123,200.00 "
01/09/2020, 167.38 , 167.50 , 156.84 , 158.35 , 158.35 ," 269,523,300.00 "
02/09/2020, 159.66 , 159.68 , 135.04 , 149.12 , 149.12 ," 288,528,300.00 "
03/09/2020, 135.74 , 143.93 , 134.00 , 135.67 , 135.67 ," 262,788,300.00 "
04/09/2020, 134.27 , 142.67 , 124.01 , 139.44 , 139.44 ," 330,965,700.00 "
08/09/2020, 118.67 , 122.91 , 109.96 , 110.07 , 110.07 ," 346,397,100.00 "
09/09/2020, 118.87 , 123.00 , 113.84 , 122.09 , 122.09 ," 238,397,400.00 "
10/09/2020, 128.74 , 133.00 , 120.19 , 123.78 , 123.78 ," 254,791,800.00 "
11/09/2020, 127.31 , 127.50 , 120.17 , 124.24 , 124.24 ," 182,152,500.00 "
14/09/2020, 126.98 , 140.00 , 124.43 , 139.87 , 139.87 ," 249,061,800.00 "
15/09/2020, 145.52 , 153.98 , 143.57 , 149.92 , 149.92 ," 291,894,600.00 "
16/09/2020, 146.62 , 152.60 , 145.10 , 147.25 , 147.25 ," 216,837,900.00 "
17/09/2020, 138.53 , 145.93 , 136.00 , 141.14 , 141.14 ," 230,337,600.00 "
18/09/2020, 149.31 , 150.33 , 142.93 , 147.38 , 147.38 ," 259,220,400.00 "
21/09/2020, 151.04 , 151.89 , 135.69 , 149.80 , 149.80 ," 328,430,400.00 "
22/09/2020, 143.20 , 145.92 , 139.20 , 141.41 , 141.41 ," 238,742,400.00 "
23/09/2020, 135.05 , 137.38 , 125.29 , 126.79 , 126.79 ," 285,222,600.00 "
24/09/2020, 121.27 , 133.17 , 117.10 , 129.26 , 129.26 ," 289,683,300.00 "
25/09/2020, 131.16 , 136.24 , 130.43 , 135.78 , 135.78 ," 201,625,500.00 "
28/09/2020, 141.54 , 142.69 , 138.52 , 140.40 , 140.40 ," 149,158,800.00 "
29/09/2020, 138.67 , 142.83 , 137.20 , 139.69 , 139.69 ," 150,657,900.00 "
30/09/2020, 140.44 , 144.64 , 140.16 , 143.00 , 143.00 ," 144,436,800.00 "
01/10/2020, 146.92 , 149.63 , 144.81 , 149.39 , 149.39 ," 152,224,500.00 "
02/10/2020, 140.46 , 146.38 , 138.33 , 138.36 , 138.36 ," 214,290,000.00 "
05/10/2020, 141.12 , 144.55 , 139.78 , 141.89 , 141.89 ," 134,168,400.00 "
06/10/2020, 141.26 , 142.93 , 135.35 , 137.99 , 137.99 ," 147,438,900.00 "
07/10/2020, 139.96 , 143.30 , 137.95 , 141.77 , 141.77 ," 129,383,100.00 "
08/10/2020, 146.15 , 146.33 , 141.77 , 141.97 , 141.97 ," 121,263,300.00 "
09/10/2020, 143.38 , 144.86 , 142.15 , 144.67 , 144.67 ," 86,777,100.00 "
12/10/2020, 147.33 , 149.58 , 146.19 , 147.43 , 147.43 ," 116,373,300.00 "
13/10/2020, 147.78 , 149.63 , 145.53 , 148.88 , 148.88 ," 103,391,100.00 "
14/10/2020, 149.93 , 155.30 , 149.12 , 153.77 , 153.77 ," 143,639,100.00 "
15/10/2020, 150.10 , 152.19 , 147.50 , 149.63 , 149.63 ," 107,017,200.00 "
16/10/2020, 151.48 , 151.98 , 146.28 , 146.56 , 146.56 ," 98,327,700.00 "
19/10/2020, 148.75 , 149.00 , 142.96 , 143.61 , 143.61 ," 108,863,400.00 "
20/10/2020, 143.92 , 143.92 , 139.68 , 140.65 , 140.65 ," 94,968,900.00 "
21/10/2020, 140.90 , 144.32 , 140.42 , 140.88 , 140.88 ," 97,111,500.00 "
22/10/2020, 147.31 , 148.41 , 141.50 , 141.93 , 141.93 ," 119,979,600.00 "
23/10/2020, 140.61 , 140.96 , 135.79 , 140.21 , 140.21 ," 101,151,000.00 "
26/10/2020, 137.21 , 141.92 , 136.67 , 140.09 , 140.09 ," 84,717,600.00 "
27/10/2020, 141.25 , 143.50 , 140.03 , 141.56 , 141.56 ," 68,059,500.00 "
28/10/2020, 138.83 , 139.53 , 135.33 , 135.34 , 135.34 ," 76,354,200.00 "
29/10/2020, 136.65 , 139.35 , 135.49 , 136.94 , 136.94 ," 67,965,900.00 "
30/10/2020, 135.63 , 135.86 , 126.37 , 129.35 , 129.35 ," 127,533,900.00 "
02/11/2020, 131.33 , 135.66 , 130.77 , 133.50 , 133.50 ," 87,063,300.00 "
03/11/2020, 136.58 , 142.59 , 135.56 , 141.30 , 141.30 ," 103,055,100.00 "
04/11/2020, 143.54 , 145.13 , 139.03 , 140.33 , 140.33 ," 96,429,300.00 "
05/11/2020, 142.77 , 146.67 , 141.33 , 146.03 , 146.03 ," 85,243,500.00 "
06/11/2020, 145.37 , 145.52 , 141.43 , 143.32 , 143.32 ," 65,118,000.00 "
09/11/2020, 146.50 , 150.83 , 140.33 , 140.42 , 140.42 ," 104,499,000.00 "
10/11/2020, 140.03 , 140.03 , 132.01 , 136.79 , 136.79 ," 90,852,600.00 "
11/11/2020, 138.82 , 139.57 , 136.86 , 139.04 , 139.04 ," 52,073,100.00 "
12/11/2020, 138.35 , 141.00 , 136.51 , 137.25 , 137.25 ," 59,565,300.00 "
13/11/2020, 136.95 , 137.51 , 133.89 , 136.17 , 136.17 ," 59,313,300.00 "
16/11/2020, 136.31 , 137.48 , 134.70 , 136.03 , 136.03 ," 80,515,800.00 "
17/11/2020, 153.39 , 154.00 , 144.34 , 147.20 , 147.20 ," 183,564,900.00 "
18/11/2020, 149.45 , 165.33 , 147.83 , 162.21 , 162.21 ," 234,132,000.00 "
19/11/2020, 164.00 , 169.54 , 162.52 , 166.42 , 166.42 ," 187,425,900.00 "
20/11/2020, 166.00 , 167.50 , 163.02 , 163.20 , 163.20 ," 98,735,700.00 "
23/11/2020, 167.83 , 175.33 , 167.26 , 173.95 , 173.95 ," 150,780,900.00 "
24/11/2020, 180.13 , 186.66 , 175.40 , 185.13 , 185.13 ," 160,945,500.00 "
25/11/2020, 183.35 , 191.33 , 181.79 , 191.33 , 191.33 ," 146,790,600.00 "
27/11/2020, 193.72 , 199.59 , 192.82 , 195.25 , 195.25 ," 112,683,300.00 "
30/11/2020, 200.74 , 202.60 , 184.84 , 189.20 , 189.20 ," 189,009,300.00 "
01/12/2020, 199.20 , 199.28 , 190.68 , 194.92 , 194.92 ," 120,310,500.00 "
02/12/2020, 185.48 , 190.51 , 180.40 , 189.61 , 189.61 ," 143,327,100.00 "
03/12/2020, 196.67 , 199.66 , 194.14 , 197.79 , 197.79 ," 127,656,000.00 "
04/12/2020, 197.00 , 199.68 , 195.17 , 199.68 , 199.68 ," 88,203,900.00 "
07/12/2020, 201.64 , 216.26 , 201.02 , 213.92 , 213.92 ," 168,929,100.00 "
08/12/2020, 208.50 , 217.09 , 206.17 , 216.63 , 216.63 ," 192,795,000.00 "
09/12/2020, 217.90 , 218.11 , 196.00 , 201.49 , 201.49 ," 213,873,600.00 "
10/12/2020, 191.46 , 209.25 , 188.78 , 209.02 , 209.02 ," 201,249,600.00 "
11/12/2020, 205.00 , 208.00 , 198.93 , 203.33 , 203.33 ," 139,425,000.00 "
14/12/2020, 206.33 , 214.25 , 203.40 , 213.28 , 213.28 ," 156,121,800.00 "
15/12/2020, 214.43 , 215.63 , 207.93 , 211.08 , 211.08 ," 135,214,500.00 "
16/12/2020, 209.41 , 210.83 , 201.67 , 207.59 , 207.59 ," 126,287,400.00 "
17/12/2020, 209.40 , 219.61 , 206.50 , 218.63 , 218.63 ," 168,810,300.00 "
18/12/2020, 222.97 , 231.67 , 209.51 , 231.67 , 231.67 ," 666,378,600.00 "
21/12/2020, 222.08 , 222.83 , 215.36 , 216.62 , 216.62 ," 174,135,900.00 "
22/12/2020, 216.00 , 216.63 , 204.74 , 213.45 , 213.45 ," 155,148,000.00 "
23/12/2020, 210.73 , 217.17 , 207.52 , 215.33 , 215.33 ," 99,519,000.00 "
24/12/2020, 214.33 , 222.03 , 213.67 , 220.59 , 220.59 ," 68,596,800.00 "
28/12/2020, 224.84 , 227.13 , 220.27 , 221.23 , 221.23 ," 96,835,800.00 "
29/12/2020, 220.33 , 223.30 , 218.33 , 222.00 , 222.00 ," 68,732,400.00 "
30/12/2020, 224.00 , 232.20 , 222.79 , 231.59 , 231.59 ," 128,538,000.00 "
31/12/2020, 233.33 , 239.57 , 230.37 , 235.22 , 235.22 ," 148,949,700.00 "
04/01/2021, 239.82 , 248.16 , 239.06 , 243.26 , 243.26 ," 145,914,600.00 "
05/01/2021, 241.22 , 246.95 , 239.73 , 245.04 , 245.04 ," 96,735,600.00 "
06/01/2021, 252.83 , 258.00 , 249.70 , 251.99 , 251.99 ," 134,100,000.00 "
07/01/2021, 259.21 , 272.33 , 258.40 , 272.01 , 272.01 ," 154,496,700.00 "
08/01/2021, 285.33 , 294.83 , 279.46 , 293.34 , 293.34 ," 225,166,500.00 "
11/01/2021, 283.13 , 284.81 , 267.87 , 270.40 , 270.40 ," 177,904,800.00 "
12/01/2021, 277.00 , 289.33 , 275.78 , 283.15 , 283.15 ," 138,812,100.00 "
13/01/2021, 284.25 , 286.82 , 277.33 , 284.80 , 284.80 ," 99,937,500.00 "
14/01/2021, 281.13 , 287.67 , 279.58 , 281.67 , 281.67 ," 93,798,900.00 "
15/01/2021, 284.00 , 286.63 , 273.03 , 275.39 , 275.39 ," 116,332,800.00 "
19/01/2021, 279.27 , 283.33 , 277.67 , 281.52 , 281.52 ," 76,101,000.00 "
20/01/2021, 286.25 , 286.50 , 279.09 , 283.48 , 283.48 ," 76,997,700.00 "
21/01/2021, 285.00 , 285.24 , 280.47 , 281.66 , 281.66 ," 61,563,300.00 "
22/01/2021, 278.10 , 282.67 , 276.21 , 282.21 , 282.21 ," 60,199,500.00 "
25/01/2021, 285.00 , 300.13 , 279.61 , 293.60 , 293.60 ," 123,520,200.00 "
26/01/2021, 297.13 , 298.63 , 290.53 , 294.36 , 294.36 ," 69,394,800.00 "
27/01/2021, 290.12 , 297.17 , 286.22 , 288.05 , 288.05 ," 82,002,000.00 "
28/01/2021, 273.33 , 282.67 , 267.00 , 278.48 , 278.48 ," 79,134,000.00 "
29/01/2021, 276.67 , 280.80 , 260.03 , 264.51 , 264.51 ," 104,972,400.00 "
01/02/2021, 271.43 , 280.67 , 265.19 , 279.94 , 279.94 ," 76,174,200.00 "
02/02/2021, 281.56 , 293.50 , 280.73 , 290.93 , 290.93 ," 73,038,600.00 "
03/02/2021, 292.34 , 292.69 , 284.35 , 284.90 , 284.90 ," 55,030,500.00 "
04/02/2021, 285.00 , 285.50 , 277.81 , 283.33 , 283.33 ," 47,438,100.00 "
05/02/2021, 281.67 , 288.26 , 279.66 , 284.08 , 284.08 ," 55,699,800.00 "
08/02/2021, 289.89 , 292.59 , 284.92 , 287.81 , 287.81 ," 60,485,100.00 "
09/02/2021, 285.04 , 286.60 , 280.58 , 283.15 , 283.15 ," 45,473,100.00 "
10/02/2021, 281.21 , 281.61 , 266.67 , 268.27 , 268.27 ," 108,648,300.00 "
11/02/2021, 270.81 , 276.63 , 267.24 , 270.55 , 270.55 ," 64,868,400.00 "
12/02/2021, 267.09 , 272.44 , 261.78 , 272.04 , 272.04 ," 71,304,900.00 "
16/02/2021, 272.67 , 273.67 , 264.15 , 265.41 , 265.41 ," 59,406,900.00 "
17/02/2021, 259.70 , 266.61 , 254.00 , 266.05 , 266.05 ," 77,989,500.00 "
18/02/2021, 260.30 , 264.90 , 258.76 , 262.46 , 262.46 ," 53,871,300.00 "
19/02/2021, 265.00 , 265.60 , 259.12 , 260.43 , 260.43 ," 56,874,900.00 "
22/02/2021, 254.21 , 256.17 , 236.73 , 238.17 , 238.17 ," 111,809,100.00 "
23/02/2021, 220.71 , 237.87 , 206.33 , 232.95 , 232.95 ," 199,820,700.00 "
24/02/2021, 237.28 , 248.33 , 231.39 , 247.34 , 247.34 ," 110,301,000.00 "
25/02/2021, 242.05 , 245.74 , 223.53 , 227.41 , 227.41 ," 117,071,700.00 "
26/02/2021, 233.33 , 235.57 , 219.84 , 225.17 , 225.17 ," 123,267,600.00 "
01/03/2021, 230.04 , 239.67 , 228.35 , 239.48 , 239.48 ," 81,408,600.00 "
02/03/2021, 239.43 , 240.37 , 228.33 , 228.81 , 228.81 ," 71,196,600.00 "
03/03/2021, 229.33 , 233.57 , 217.24 , 217.73 , 217.73 ," 90,624,000.00 "
04/03/2021, 218.60 , 222.82 , 200.00 , 207.15 , 207.15 ," 197,758,500.00 "
05/03/2021, 208.69 , 209.28 , 179.83 , 199.32 , 199.32 ," 268,189,500.00 "
08/03/2021, 200.18 , 206.71 , 186.26 , 187.67 , 187.67 ," 155,361,000.00 "
09/03/2021, 202.73 , 226.03 , 198.40 , 224.53 , 224.53 ," 202,569,900.00 "
10/03/2021, 233.43 , 239.28 , 218.35 , 222.69 , 222.69 ," 181,817,100.00 "
11/03/2021, 233.13 , 234.17 , 225.73 , 233.20 , 233.20 ," 108,761,700.00 "
12/03/2021, 223.33 , 231.63 , 222.05 , 231.24 , 231.24 ," 100,751,400.00 "
15/03/2021, 231.36 , 237.73 , 228.01 , 235.98 , 235.98 ," 88,006,800.00 "
16/03/2021, 234.45 , 235.97 , 223.67 , 225.63 , 225.63 ," 96,587,100.00 "
17/03/2021, 218.96 , 234.58 , 217.00 , 233.94 , 233.94 ," 121,117,500.00 "
18/03/2021, 228.10 , 229.74 , 217.33 , 217.72 , 217.72 ," 99,674,400.00 "
19/03/2021, 215.53 , 219.08 , 208.21 , 218.29 , 218.29 ," 128,682,000.00 "
22/03/2021, 228.20 , 233.21 , 222.92 , 223.33 , 223.33 ," 118,536,600.00 "
23/03/2021, 225.26 , 225.93 , 219.17 , 220.72 , 220.72 ," 91,475,700.00 "
24/03/2021, 222.64 , 222.67 , 210.04 , 210.09 , 210.09 ," 101,385,600.00 "
25/03/2021, 204.33 , 215.17 , 203.17 , 213.46 , 213.46 ," 117,674,700.00 "
26/03/2021, 213.96 , 214.61 , 199.96 , 206.24 , 206.24 ," 101,558,400.00 "
29/03/2021, 205.21 , 205.49 , 198.67 , 203.76 , 203.76 ," 85,911,000.00 "
30/03/2021, 200.58 , 212.55 , 197.00 , 211.87 , 211.87 ," 118,297,200.00 "
31/03/2021, 215.54 , 224.00 , 213.70 , 222.64 , 222.64 ," 100,011,900.00 "
01/04/2021, 229.46 , 230.81 , 219.81 , 220.58 , 220.58 ," 105,895,200.00 "
05/04/2021, 235.90 , 236.05 , 228.23 , 230.35 , 230.35 ," 125,528,400.00 "
06/04/2021, 230.10 , 232.18 , 227.12 , 230.54 , 230.54 ," 84,815,400.00 "
07/04/2021, 229.00 , 230.46 , 222.61 , 223.66 , 223.66 ," 78,928,200.00 "
08/04/2021, 225.79 , 229.85 , 223.88 , 227.93 , 227.93 ," 71,772,900.00 "
09/04/2021, 225.92 , 226.99 , 223.14 , 225.67 , 225.67 ," 64,311,300.00 "
12/04/2021, 228.57 , 234.93 , 227.36 , 233.99 , 233.99 ," 87,407,100.00 "
13/04/2021, 237.57 , 254.33 , 236.89 , 254.11 , 254.11 ," 133,958,400.00 "
14/04/2021, 256.90 , 260.26 , 242.68 , 244.08 , 244.08 ," 147,052,200.00 "
15/04/2021, 247.70 , 247.90 , 240.44 , 246.28 , 246.28 ," 83,546,700.00 "
16/04/2021, 242.88 , 249.80 , 241.53 , 246.59 , 246.59 ," 83,938,500.00 "
19/04/2021, 239.87 , 241.80 , 230.60 , 238.21 , 238.21 ," 119,058,600.00 "
20/04/2021, 239.14 , 245.75 , 236.90 , 239.66 , 239.66 ," 106,827,000.00 "
21/04/2021, 234.92 , 248.28 , 232.67 , 248.04 , 248.04 ," 93,646,500.00 "
22/04/2021, 247.17 , 251.26 , 239.35 , 239.90 , 239.90 ," 106,770,900.00 "
23/04/2021, 239.93 , 245.79 , 238.49 , 243.13 , 243.13 ," 85,110,000.00 "
26/04/2021, 247.00 , 249.77 , 244.20 , 246.07 , 246.07 ," 93,115,500.00 "
27/04/2021, 239.32 , 241.33 , 234.45 , 234.91 , 234.91 ," 88,311,000.00 "
28/04/2021, 232.14 , 236.17 , 231.20 , 231.47 , 231.47 ," 66,813,000.00 "
29/04/2021, 233.17 , 234.08 , 222.83 , 225.67 , 225.67 ," 86,536,200.00 "
30/04/2021, 222.53 , 238.49 , 222.05 , 236.48 , 236.48 ," 122,276,100.00 "
03/05/2021, 234.60 , 235.33 , 226.83 , 228.30 , 228.30 ," 81,129,300.00 "
04/05/2021, 226.31 , 227.82 , 219.23 , 224.53 , 224.53 ," 89,217,900.00 "
05/05/2021, 227.02 , 228.43 , 222.45 , 223.65 , 223.65 ," 65,705,700.00 "
06/05/2021, 226.92 , 227.01 , 216.67 , 221.18 , 221.18 ," 83,353,800.00 "
